key,timestamp,temperature,humidity
H5074_office,2025-01-04 17:34:51,26.83,40.76
H5074_office,2025-01-04 17:35:07,26.87,40.93
H5074_office,2025-01-04 17:35:27,26.85,40.78
H5074_office,2025-01-04 17:35:43,26.86,40.72
H5074_office,2025-01-04 17:35:59,26.85,40.8
H5074_office,2025-01-04 17:36:15,26.84,40.65
H5074_office,2025-01-04 17:36:31,26.83,40.96
H5074_office,2025-01-04 17:36:47,26.83,41.13
H5074_office,2025-01-04 17:37:03,26.86,41.65
H5074_office,2025-01-04 17:37:19,26.86,41.83
H5074_office,2025-01-04 17:37:36,26.86,41.89
H5074_office,2025-01-04 17:37:52,26.86,41.6
H5074_office,2025-01-04 17:38:08,26.87,41.75
H5074_office,2025-01-04 17:38:24,26.88,41.66
H5074_office,2025-01-04 17:38:42,26.88,41.69
H5074_office,2025-01-04 17:38:58,26.86,41.35
H5074_office,2025-01-04 17:39:16,26.88,41.22
H5074_office,2025-01-04 17:39:32,26.86,41.32
H5074_office,2025-01-04 17:39:48,26.87,41.07
H5074_office,2025-01-04 17:40:04,26.86,40.98
H5074_office,2025-01-04 17:40:20,26.86,40.98
H5074_office,2025-01-04 17:40:36,26.87,41.14
H5074_office,2025-01-04 17:40:53,26.87,41.02
H5074_office,2025-01-04 17:41:13,26.86,40.96
H5074_office,2025-01-04 17:41:29,26.86,40.82
H5074_office,2025-01-04 17:41:45,26.85,40.67
H5074_office,2025-01-04 17:42:01,26.86,40.73
H5074_office,2025-01-04 17:42:19,26.84,40.76
H5074_office,2025-01-04 17:42:37,26.86,40.61
H5074_office,2025-01-04 17:42:53,26.85,40.75
H5074_office,2025-01-04 17:43:09,26.87,40.8
H5074_office,2025-01-04 17:43:33,26.88,41.16
H5074_office,2025-01-04 17:43:51,26.87,41.07
H5074_office,2025-01-04 17:44:08,26.86,41.1
H5074_office,2025-01-04 17:44:24,26.86,41.2
H5074_office,2025-01-04 17:44:40,26.86,41.15
H5074_office,2025-01-04 17:44:56,26.86,41.16
H5074_office,2025-01-04 17:45:12,26.89,41.25
H5074_office,2025-01-04 17:45:30,26.88,41.11
H5074_office,2025-01-04 17:45:46,26.86,41.09
H5074_office,2025-01-04 17:46:02,26.86,40.89
H5074_office,2025-01-04 17:46:20,26.89,40.78
H5074_office,2025-01-04 17:46:36,26.86,40.9
H5074_office,2025-01-04 17:46:52,26.87,40.87
H5074_office,2025-01-04 17:47:08,26.86,41.04
H5074_office,2025-01-04 17:47:24,26.87,40.78
H5074_office,2025-01-04 17:47:45,26.87,41.01
H5074_office,2025-01-04 17:48:03,26.85,41.04
H5074_office,2025-01-04 17:48:19,26.87,40.91
H5074_office,2025-01-04 17:48:35,26.87,41.05
H5074_office,2025-01-04 17:48:51,26.87,40.94
H5074_office,2025-01-04 17:49:09,26.86,40.79
H5074_office,2025-01-04 17:49:25,26.86,40.9
H5074_office,2025-01-04 17:49:41,26.87,40.86
H5074_office,2025-01-04 17:49:59,26.87,40.75
H5074_office,2025-01-04 17:50:15,26.86,40.72
H5074_office,2025-01-04 17:50:35,26.85,40.95
H5074_office,2025-01-04 17:50:51,26.86,40.89
H5074_office,2025-01-04 17:51:08,26.85,40.73
H5074_office,2025-01-04 17:51:24,26.86,40.68
H5074_office,2025-01-04 17:51:44,26.85,40.86
H5074_office,2025-01-04 17:52:00,26.84,40.78
H5074_office,2025-01-04 17:52:16,26.84,40.79
H5074_office,2025-01-04 17:52:32,26.85,40.76
H5074_office,2025-01-04 17:52:48,26.85,40.78
H5074_office,2025-01-04 17:53:04,26.84,40.76
H5074_office,2025-01-04 17:53:20,26.86,40.86
H5074_office,2025-01-04 17:53:38,26.86,41.05
H5074_office,2025-01-04 17:53:54,26.85,40.97
H5074_office,2025-01-04 17:54:10,26.86,40.95
H5074_office,2025-01-04 17:54:31,26.86,40.99
H5074_office,2025-01-04 17:54:49,26.82,40.9
H5074_office,2025-01-04 17:55:05,26.86,40.9
H5074_office,2025-01-04 17:55:23,26.87,41.05
H5074_office,2025-01-04 17:55:39,26.85,40.98
H5074_office,2025-01-04 17:55:55,26.83,40.98
H5074_office,2025-01-04 17:56:11,26.87,40.94
H5074_office,2025-01-04 17:56:29,26.86,40.95
H5074_office,2025-01-04 17:56:45,26.84,40.99
H5074_office,2025-01-04 17:57:01,26.86,41.04
H5074_office,2025-01-04 17:57:17,26.85,41.31
H5074_office,2025-01-04 17:57:33,26.86,40.95
H5074_office,2025-01-04 17:57:50,26.86,40.96
H5074_office,2025-01-04 17:58:08,26.86,40.98
H5074_office,2025-01-04 17:58:24,26.86,41.15
H5074_office,2025-01-04 17:58:42,26.84,41.03
H5074_office,2025-01-04 17:58:58,26.87,40.97
H5074_office,2025-01-04 17:59:16,26.86,41.03
H5074_office,2025-01-04 17:59:32,26.88,40.97
H5074_office,2025-01-04 17:59:48,26.86,41.08
H5074_office,2025-01-04 18:00:04,26.85,41.19
H5074_office,2025-01-04 18:00:22,26.86,41.09
H5074_office,2025-01-04 18:00:40,26.86,41.09
H5074_office,2025-01-04 18:00:58,26.87,40.96
H5074_office,2025-01-04 18:01:15,26.84,40.86
H5074_office,2025-01-04 18:01:31,26.85,40.98
H5074_office,2025-01-04 18:01:47,26.86,41.02
H5074_office,2025-01-04 18:02:03,26.85,40.93
H5074_office,2025-01-04 18:02:19,26.84,40.83
H5074_office,2025-01-04 18:02:35,26.86,40.92
H5074_office,2025-01-04 18:02:51,26.87,41.15
H5074_office,2025-01-04 18:03:07,26.83,41.03
H5074_office,2025-01-04 18:03:23,26.84,41.06
H5074_office,2025-01-04 18:03:39,26.86,41.01
H5074_office,2025-01-04 18:03:55,26.86,41.24
H5074_office,2025-01-04 18:04:11,26.87,41.43
H5074_office,2025-01-04 18:04:28,26.86,41.49
H5074_office,2025-01-04 18:04:46,26.87,41.53
H5074_office,2025-01-04 18:05:04,26.86,41.43
H5074_office,2025-01-04 18:05:20,26.87,41.35
H5074_office,2025-01-04 18:05:40,26.89,41.48
H5074_office,2025-01-04 18:05:56,26.88,41.47
H5074_office,2025-01-04 18:06:12,26.88,41.46
H5074_office,2025-01-04 18:06:32,26.87,41.2
H5074_office,2025-01-04 18:06:48,26.85,41.24
H5074_office,2025-01-04 18:07:06,26.86,41.19
H5074_office,2025-01-04 18:07:22,26.86,41.2
H5074_office,2025-01-04 18:07:41,26.84,41.29
H5074_office,2025-01-04 18:07:57,26.82,41.35
H5074_office,2025-01-04 18:08:13,26.86,41.33
H5074_office,2025-01-04 18:08:29,26.84,41.3
H5074_office,2025-01-04 18:08:45,26.87,41.41
H5074_office,2025-01-04 18:09:01,26.86,41.35
H5074_office,2025-01-04 18:09:17,26.85,41.04
H5074_office,2025-01-04 18:09:33,26.82,41.28
H5074_office,2025-01-04 18:09:53,26.86,41.39
H5074_office,2025-01-04 18:10:09,26.87,41.3
H5074_office,2025-01-04 18:10:25,26.86,41.3
H5074_office,2025-01-04 18:10:41,26.85,41.38
H5074_office,2025-01-04 18:10:57,26.85,41.39
H5074_office,2025-01-04 18:11:14,26.86,41.34
H5074_office,2025-01-04 18:11:30,26.87,41.54
H5074_office,2025-01-04 18:11:46,26.86,41.4
H5074_office,2025-01-04 18:12:02,26.87,41.35
H5074_office,2025-01-04 18:12:18,26.86,41.28
H5074_office,2025-01-04 18:12:36,26.86,41.28
H5074_office,2025-01-04 18:12:52,26.87,41.33
H5074_office,2025-01-04 18:13:08,26.86,41.24
H5074_office,2025-01-04 18:13:24,26.88,41.11
H5074_office,2025-01-04 18:13:40,26.86,41.16
H5074_office,2025-01-04 18:13:58,26.87,41.2
H5074_office,2025-01-04 18:14:14,26.87,40.91
H5074_office,2025-01-04 18:14:31,26.86,41.12
H5074_office,2025-01-04 18:14:49,26.86,41.09
H5074_office,2025-01-04 18:15:05,26.87,41.02
H5074_office,2025-01-04 18:15:21,26.86,40.97
H5074_office,2025-01-04 18:15:37,26.87,40.95
H5074_office,2025-01-04 18:15:53,26.86,41.03
H5074_office,2025-01-04 18:16:09,26.87,40.97
H5074_office,2025-01-04 18:16:25,26.86,41.08
H5074_office,2025-01-04 18:16:41,26.86,40.94
H5074_office,2025-01-04 18:16:59,26.87,41.04
H5074_office,2025-01-04 18:17:17,26.87,40.95
H5074_office,2025-01-04 18:17:35,26.88,41.05
H5074_office,2025-01-04 18:17:52,26.87,40.99
H5074_office,2025-01-04 18:18:08,26.86,41.22
H5074_office,2025-01-04 18:18:24,26.87,41.29
H5074_office,2025-01-04 18:18:40,26.85,41.16
H5074_office,2025-01-04 18:18:58,26.87,41.31
H5074_office,2025-01-04 18:19:14,26.87,41.14
H5074_office,2025-01-04 18:19:30,26.85,41.23
H5074_office,2025-01-04 18:19:46,26.87,41.13
H5074_office,2025-01-04 18:20:04,26.86,41.21
H5074_office,2025-01-04 18:20:24,26.86,41.1
H5074_office,2025-01-04 18:20:40,26.86,41.11
H5074_office,2025-01-04 18:20:56,26.87,41.03
H5074_office,2025-01-04 18:21:17,26.87,41.1
H5074_office,2025-01-04 18:21:35,26.87,41.18
H5074_office,2025-01-04 18:21:53,26.87,41.14
H5074_office,2025-01-04 18:22:09,26.86,41.07
H5074_office,2025-01-04 18:22:25,26.86,41.13
H5074_office,2025-01-04 18:22:41,26.87,41.08
H5074_office,2025-01-04 18:22:59,26.86,41.12
H5074_office,2025-01-04 18:23:15,26.85,41.12
H5074_office,2025-01-04 18:23:31,26.87,41.12
H5074_office,2025-01-04 18:23:49,26.87,41.21
H5074_office,2025-01-04 18:24:05,26.91,41.14
H5074_office,2025-01-04 18:24:21,26.88,41.02
H5074_office,2025-01-04 18:24:38,26.87,41.13
H5074_office,2025-01-04 18:24:58,26.88,41.19
H5074_office,2025-01-04 18:25:14,26.88,41.04
H5074_office,2025-01-04 18:25:30,26.87,41.05
H5074_office,2025-01-04 18:25:48,26.87,41.04
H5074_office,2025-01-04 18:26:10,26.88,41.09
H5074_office,2025-01-04 18:26:26,26.86,41.07
H5074_office,2025-01-04 18:26:42,26.85,41.08
H5074_office,2025-01-04 18:26:58,26.88,41.12
H5074_office,2025-01-04 18:27:16,26.87,41.14
H5074_office,2025-01-04 18:27:32,26.87,41.22
H5074_office,2025-01-04 18:27:50,26.87,41.1
H5074_office,2025-01-04 18:28:11,26.87,41.02
H5074_office,2025-01-04 18:28:27,26.87,40.93
H5074_office,2025-01-04 18:28:43,26.86,41.03
H5074_office,2025-01-04 18:28:59,26.86,41.01
H5074_office,2025-01-04 18:29:19,26.86,41.13
H5074_office,2025-01-04 18:29:35,26.85,40.94
H5074_office,2025-01-04 18:29:51,26.87,41.01
H5074_office,2025-01-04 18:30:07,26.87,41.02
H5074_office,2025-01-04 18:30:23,26.86,41.16
H5074_office,2025-01-04 18:30:41,26.87,41.19
H5074_office,2025-01-04 18:30:57,26.87,41.17
H5074_office,2025-01-04 18:31:14,26.87,40.98
H5074_office,2025-01-04 18:31:32,26.86,41.01
H5074_office,2025-01-04 18:31:48,26.84,41.06
H5074_office,2025-01-04 18:32:04,26.88,41.19
H5074_office,2025-01-04 18:32:20,26.86,40.89
H5074_office,2025-01-04 18:32:38,26.86,40.99
H5074_office,2025-01-04 18:32:54,26.87,41.14
H5074_office,2025-01-04 18:33:10,26.84,40.96
H5074_office,2025-01-04 18:33:26,26.86,40.92
H5074_office,2025-01-04 18:33:42,26.84,40.96
H5074_office,2025-01-04 18:33:58,26.86,40.92
H5074_office,2025-01-04 18:34:14,26.86,41.1
H5074_office,2025-01-04 18:34:30,26.86,41.16
H5074_office,2025-01-04 18:34:47,26.86,41.13
H5074_office,2025-01-04 18:35:05,26.84,41.12
H5074_office,2025-01-04 18:35:21,26.84,40.91
H5074_office,2025-01-04 18:35:37,26.86,40.96
H5074_office,2025-01-04 18:35:53,26.86,40.89
H5074_office,2025-01-04 18:36:15,26.84,40.87
H5074_office,2025-01-04 18:36:31,26.86,41.54
H5074_office,2025-01-04 18:36:47,26.86,41.16
H5074_office,2025-01-04 18:37:03,26.86,41.15
H5074_office,2025-01-04 18:37:21,26.86,40.96
H5074_office,2025-01-04 18:37:39,26.87,41.24
H5074_office,2025-01-04 18:37:56,26.86,41.28
H5074_office,2025-01-04 18:38:12,26.86,41.15
H5074_office,2025-01-04 18:38:28,26.86,41.13
H5074_office,2025-01-04 18:38:44,26.88,41.05
H5074_office,2025-01-04 18:39:00,26.88,41.17
H5074_office,2025-01-04 18:39:16,26.87,41.16
H5074_office,2025-01-04 18:39:32,26.86,41.19
H5074_office,2025-01-04 18:39:48,26.82,41.19
H5074_office,2025-01-04 18:40:04,26.86,41.22
H5074_office,2025-01-04 18:40:22,26.86,41.28
H5074_office,2025-01-04 18:40:38,26.85,41.17
H5074_office,2025-01-04 18:40:56,26.85,40.98
H5074_office,2025-01-04 18:41:14,26.83,41.03
H5074_office,2025-01-04 18:41:31,26.85,41.0
H5074_office,2025-01-04 18:41:47,26.82,41.14
H5074_office,2025-01-04 18:42:11,26.86,41.05
H5074_office,2025-01-04 18:42:29,26.84,41.06
H5074_office,2025-01-04 18:42:45,26.84,40.95
H5074_office,2025-01-04 18:43:01,26.83,40.97
H5074_office,2025-01-04 18:43:17,26.85,40.96
H5074_office,2025-01-04 18:43:33,26.84,41.01
H5074_office,2025-01-04 18:43:49,26.82,40.98
H5074_office,2025-01-04 18:44:11,26.82,40.9
H5074_office,2025-01-04 18:44:29,26.83,40.77
H5074_office,2025-01-04 18:44:46,26.81,40.88
H5074_office,2025-01-04 18:45:02,26.84,40.87
H5074_office,2025-01-04 18:45:18,26.83,40.94
H5074_office,2025-01-04 18:45:38,26.84,40.88
H5074_office,2025-01-04 18:45:54,26.83,40.86
H5074_office,2025-01-04 18:46:10,26.83,40.88
H5074_office,2025-01-04 18:46:26,26.79,40.88
H5074_office,2025-01-04 18:46:44,26.8,41.05
H5074_office,2025-01-04 18:47:00,26.8,40.99
H5074_office,2025-01-04 18:47:16,26.79,40.9
H5074_office,2025-01-04 18:47:32,26.82,40.88
H5074_office,2025-01-04 18:47:48,26.8,41.04
H5074_office,2025-01-04 18:48:05,26.83,40.81
H5074_office,2025-01-04 18:48:21,26.79,40.92
H5074_office,2025-01-04 18:48:37,26.79,40.86
H5074_office,2025-01-04 18:48:53,26.81,40.86
H5074_office,2025-01-04 18:49:09,26.81,40.9
H5074_office,2025-01-04 18:49:27,26.79,40.75
H5074_office,2025-01-04 18:49:43,26.79,40.97
H5074_office,2025-01-04 18:50:01,26.78,40.97
H5074_office,2025-01-04 18:50:17,26.8,40.95
H5074_office,2025-01-04 18:50:33,26.77,40.83
H5074_office,2025-01-04 18:50:49,26.77,40.88
H5074_office,2025-01-04 18:51:05,26.81,40.96
H5074_office,2025-01-04 18:51:22,26.78,40.92
H5074_office,2025-01-04 18:51:38,26.79,40.98
H5074_office,2025-01-04 18:51:54,26.78,40.87
H5074_office,2025-01-04 18:52:12,26.76,41.0
H5074_office,2025-01-04 18:52:28,26.78,40.94
H5074_office,2025-01-04 18:52:44,26.8,40.7
H5074_office,2025-01-04 18:53:00,26.79,40.73
H5074_office,2025-01-04 18:53:16,26.76,40.79
H5074_office,2025-01-04 18:53:32,26.78,41.13
H5074_office,2025-01-04 18:53:52,26.78,41.12
H5074_office,2025-01-04 18:54:08,26.8,41.06
H5074_office,2025-01-04 18:54:24,26.79,41.03
H5074_office,2025-01-04 18:54:41,26.77,40.65
H5074_office,2025-01-04 18:54:59,26.75,40.89
H5074_office,2025-01-04 18:55:15,26.78,41.13
H5074_office,2025-01-04 18:55:31,26.78,41.08
H5074_office,2025-01-04 18:55:47,26.75,40.85
H5074_office,2025-01-04 18:56:03,26.77,41.11
H5074_office,2025-01-04 18:56:19,26.76,41.17
H5074_office,2025-01-04 18:56:35,26.76,41.05
H5074_office,2025-01-04 18:56:51,26.77,41.07
H5074_office,2025-01-04 18:57:07,26.76,40.78
H5074_office,2025-01-04 18:57:23,26.76,41.02
H5074_office,2025-01-04 18:57:39,26.76,41.16
H5074_office,2025-01-04 18:57:55,26.73,40.98
H5074_office,2025-01-04 18:58:14,26.73,41.15
H5074_office,2025-01-04 18:58:30,26.74,41.0
H5074_office,2025-01-04 18:58:46,26.73,41.06
H5074_office,2025-01-04 18:59:04,26.73,41.24
H5074_office,2025-01-04 18:59:22,26.75,41.07
H5074_office,2025-01-04 18:59:38,26.73,41.14
H5074_office,2025-01-04 18:59:54,26.76,41.12
H5074_office,2025-01-04 19:00:10,26.76,40.91
H5074_office,2025-01-04 19:00:28,26.73,41.02
H5074_office,2025-01-04 19:00:44,26.75,41.4
H5074_office,2025-01-04 19:01:00,26.73,41.03
H5074_office,2025-01-04 19:01:16,26.75,41.3
H5074_office,2025-01-04 19:01:33,26.75,41.36
H5074_office,2025-01-04 19:01:49,26.76,41.29
H5074_office,2025-01-04 19:02:05,26.75,41.2
H5074_office,2025-01-04 19:02:21,26.76,41.21
H5074_office,2025-01-04 19:02:37,26.69,41.42
H5074_office,2025-01-04 19:02:53,26.72,41.29
H5074_office,2025-01-04 19:03:09,26.72,41.2
H5074_office,2025-01-04 19:03:25,26.7,41.07
H5074_office,2025-01-04 19:03:41,26.69,41.22
H5074_office,2025-01-04 19:03:57,26.68,40.98
H5074_office,2025-01-04 19:04:13,26.7,41.09
H5074_office,2025-01-04 19:04:29,26.7,40.94
H5074_office,2025-01-04 19:04:46,26.73,41.06
H5074_office,2025-01-04 19:05:02,26.73,41.25
H5074_office,2025-01-04 19:05:18,26.71,41.14
H5074_office,2025-01-04 19:05:34,26.72,40.95
H5074_office,2025-01-04 19:05:50,26.78,41.22
H5074_office,2025-01-04 19:06:06,26.73,41.15
H5074_office,2025-01-04 19:06:22,26.74,41.27
H5074_office,2025-01-04 19:06:38,26.74,41.38
H5074_office,2025-01-04 19:06:54,26.71,41.44
H5074_office,2025-01-04 19:07:10,26.71,41.69
H5074_office,2025-01-04 19:07:26,26.71,41.95
H5074_office,2025-01-04 19:07:42,26.7,41.79
H5074_office,2025-01-04 19:07:58,26.71,42.03
H5074_office,2025-01-04 19:08:15,26.69,42.02
H5074_office,2025-01-04 19:08:33,26.72,42.09
H5074_office,2025-01-04 19:08:51,26.73,42.35
H5074_office,2025-01-04 19:09:07,26.75,42.34
H5074_office,2025-01-04 19:09:25,26.73,42.29
H5074_office,2025-01-04 19:09:41,26.71,42.59
H5074_office,2025-01-04 19:09:57,26.69,42.7
H5074_office,2025-01-04 19:10:13,26.68,42.88
H5074_office,2025-01-04 19:10:29,26.67,42.95
H5074_office,2025-01-04 19:10:45,26.72,42.85
H5074_office,2025-01-04 19:11:03,26.74,43.17
H5074_office,2025-01-04 19:11:19,26.71,43.22
H5074_office,2025-01-04 19:11:36,26.69,43.22
H5074_office,2025-01-04 19:11:52,26.74,43.2
H5074_office,2025-01-04 19:12:10,26.73,43.46
H5074_office,2025-01-04 19:12:28,26.71,43.54
H5074_office,2025-01-04 19:12:44,26.69,43.52
H5074_office,2025-01-04 19:13:00,26.72,43.61
H5074_office,2025-01-04 19:13:16,26.73,43.64
H5074_office,2025-01-04 19:13:34,26.76,43.48
H5074_office,2025-01-04 19:13:52,26.71,43.65
H5074_office,2025-01-04 19:14:10,26.69,43.8
H5074_office,2025-01-04 19:14:26,26.71,43.8
H5074_office,2025-01-04 19:14:46,26.7,43.77
H5074_office,2025-01-04 19:15:03,26.66,43.93
H5074_office,2025-01-04 19:15:19,26.65,44.04
H5074_office,2025-01-04 19:15:35,26.65,44.08
H5074_office,2025-01-04 19:15:51,26.63,44.07
H5074_office,2025-01-04 19:16:07,26.69,44.22
H5074_office,2025-01-04 19:16:23,26.69,44.24
H5074_office,2025-01-04 19:16:41,26.68,44.21
H5074_office,2025-01-04 19:16:57,26.65,44.3
H5074_office,2025-01-04 19:17:15,26.69,44.31
H5074_office,2025-01-04 19:17:31,26.68,44.27
H5074_office,2025-01-04 19:17:47,26.68,44.35
H5074_office,2025-01-04 19:18:03,26.69,44.32
H5074_office,2025-01-04 19:18:26,26.7,44.36
H5074_office,2025-01-04 19:18:46,26.66,44.44
H5074_office,2025-01-04 19:19:04,26.69,44.4
H5074_office,2025-01-04 19:19:20,26.68,44.43
H5074_office,2025-01-04 19:19:36,26.69,44.49
H5074_office,2025-01-04 19:19:52,26.64,44.55
H5074_office,2025-01-04 19:20:08,26.69,44.59
H5074_office,2025-01-04 19:20:24,26.65,44.69
H5074_office,2025-01-04 19:20:40,26.65,44.64
H5074_office,2025-01-04 19:20:58,26.64,44.7
H5074_office,2025-01-04 19:21:14,26.67,44.76
H5074_office,2025-01-04 19:21:34,26.65,44.79
H5074_office,2025-01-04 19:21:53,26.66,44.83
H5074_office,2025-01-04 19:22:09,26.63,44.88
H5074_office,2025-01-04 19:22:25,26.64,44.98
H5074_office,2025-01-04 19:22:43,26.64,44.94
H5074_office,2025-01-04 19:23:01,26.66,44.81
H5074_office,2025-01-04 19:23:17,26.7,44.89
H5074_office,2025-01-04 19:23:33,26.66,44.92
H5074_office,2025-01-04 19:23:49,26.66,45.07
H5074_office,2025-01-04 19:24:05,26.66,45.06
H5074_office,2025-01-04 19:24:23,26.64,45.14
H5074_office,2025-01-04 19:24:39,26.65,45.19
H5074_office,2025-01-04 19:24:55,26.75,45.46
H5074_office,2025-01-04 19:25:14,26.77,45.26
H5074_office,2025-01-04 19:25:30,26.77,45.24
H5074_office,2025-01-04 19:25:46,26.83,45.25
H5074_office,2025-01-04 19:26:02,26.77,45.18
H5074_office,2025-01-04 19:26:18,26.75,45.14
H5074_office,2025-01-04 19:26:34,26.75,45.17
H5074_office,2025-01-04 19:26:52,26.72,45.21
H5074_office,2025-01-04 19:27:08,26.68,45.28
H5074_office,2025-01-04 19:27:24,26.72,45.3
H5074_office,2025-01-04 19:27:40,26.74,45.2
H5074_office,2025-01-04 19:27:56,26.75,45.22
H5074_office,2025-01-04 19:28:12,26.74,45.22
H5074_office,2025-01-04 19:28:29,26.74,45.23
H5074_office,2025-01-04 19:28:45,26.71,45.2
H5074_office,2025-01-04 19:29:01,26.71,45.37
H5074_office,2025-01-04 19:29:17,26.78,45.34
H5074_office,2025-01-04 19:29:39,26.72,45.3
H5074_office,2025-01-04 19:29:57,26.66,45.54
H5074_office,2025-01-04 19:30:13,26.66,45.56
H5074_office,2025-01-04 19:30:29,26.66,45.57
H5074_office,2025-01-04 19:30:45,26.65,45.63
H5074_office,2025-01-04 19:31:01,26.66,45.59
H5074_office,2025-01-04 19:31:17,26.65,45.71
H5074_office,2025-01-04 19:31:35,26.64,45.69
H5074_office,2025-01-04 19:31:54,26.64,45.71
H5074_office,2025-01-04 19:32:10,26.62,45.74
H5074_office,2025-01-04 19:32:26,26.64,45.71
H5074_office,2025-01-04 19:32:42,26.65,45.73
H5074_office,2025-01-04 19:32:58,26.65,45.8
H5074_office,2025-01-04 19:33:14,26.61,45.85
H5074_office,2025-01-04 19:33:30,26.63,45.86
H5074_office,2025-01-04 19:33:46,26.6,45.97
H5074_office,2025-01-04 19:34:02,26.6,45.96
H5074_office,2025-01-04 19:34:20,26.59,46.0
H5074_office,2025-01-04 19:34:38,26.64,46.0
H5074_office,2025-01-04 19:34:56,26.53,46.12
H5074_office,2025-01-04 19:35:13,26.56,46.07
H5074_office,2025-01-04 19:35:29,26.57,46.08
H5074_office,2025-01-04 19:35:45,26.6,46.12
H5074_office,2025-01-04 19:36:03,26.6,46.14
H5074_office,2025-01-04 19:36:19,26.58,46.15
H5074_office,2025-01-04 19:36:35,26.6,46.17
H5074_office,2025-01-04 19:36:51,26.62,46.09
H5074_office,2025-01-04 19:37:07,26.61,46.16
H5074_office,2025-01-04 19:37:23,26.57,46.19
H5074_office,2025-01-04 19:37:39,26.6,46.26
H5074_office,2025-01-04 19:37:55,26.56,46.22
H5074_office,2025-01-04 19:38:11,26.53,46.26
H5074_office,2025-01-04 19:38:27,26.57,46.26
H5074_office,2025-01-04 19:38:44,26.62,46.26
H5074_office,2025-01-04 19:39:02,26.59,46.22
H5074_office,2025-01-04 19:39:18,26.56,46.32
H5074_office,2025-01-04 19:39:34,26.56,46.31
H5074_office,2025-01-04 19:39:50,26.56,46.26
H5074_office,2025-01-04 19:40:06,26.58,46.25
H5074_office,2025-01-04 19:40:24,26.59,46.31
H5074_office,2025-01-04 19:40:40,26.56,46.34
H5074_office,2025-01-04 19:40:58,26.6,46.29
H5074_office,2025-01-04 19:41:14,26.57,46.31
H5074_office,2025-01-04 19:41:30,26.6,46.33
H5074_office,2025-01-04 19:41:46,26.57,46.31
H5074_office,2025-01-04 19:42:03,26.52,46.33
H5074_office,2025-01-04 19:42:19,26.51,46.31
H5074_office,2025-01-04 19:42:35,26.56,46.22
H5074_office,2025-01-04 19:42:51,26.59,46.27
H5074_office,2025-01-04 19:43:09,26.55,46.29
H5074_office,2025-01-04 19:43:25,26.55,46.31
H5074_office,2025-01-04 19:43:41,26.51,46.33
H5074_office,2025-01-04 19:43:57,26.54,46.32
H5074_office,2025-01-04 19:44:13,26.51,46.32
H5074_office,2025-01-04 19:44:29,26.54,46.39
H5074_office,2025-01-04 19:44:47,26.52,46.35
H5074_office,2025-01-04 19:45:03,26.55,46.35
H5074_office,2025-01-04 19:45:20,26.54,46.3
H5074_office,2025-01-04 19:45:36,26.53,46.35
H5074_office,2025-01-04 19:45:54,26.5,46.39
H5074_office,2025-01-04 19:46:12,26.49,46.38
H5074_office,2025-01-04 19:46:28,26.49,46.37
H5074_office,2025-01-04 19:46:44,26.49,46.39
H5074_office,2025-01-04 19:47:00,26.52,46.39
H5074_office,2025-01-04 19:47:16,26.51,46.39
H5074_office,2025-01-04 19:47:32,26.52,46.37
H5074_office,2025-01-04 19:47:48,26.54,46.29
H5074_office,2025-01-04 19:48:04,26.55,46.33
H5074_office,2025-01-04 19:48:20,26.59,46.36
H5074_office,2025-01-04 19:48:39,26.56,46.28
H5074_office,2025-01-04 19:48:55,26.57,46.34
H5074_office,2025-01-04 19:49:11,26.55,46.31
H5074_office,2025-01-04 19:49:27,26.54,46.36
H5074_office,2025-01-04 19:49:45,26.56,46.4
H5074_office,2025-01-04 19:50:01,26.52,46.43
H5074_office,2025-01-04 19:50:17,26.53,46.39
H5074_office,2025-01-04 19:50:33,26.49,46.43
H5074_office,2025-01-04 19:50:49,26.45,46.56
H5074_office,2025-01-04 19:51:05,26.47,46.51
H5074_office,2025-01-04 19:51:23,26.45,46.57
H5074_office,2025-01-04 19:51:39,26.48,46.62
H5074_office,2025-01-04 19:51:56,26.47,46.55
H5074_office,2025-01-04 19:52:12,26.47,46.64
H5074_office,2025-01-04 19:52:30,26.49,46.66
H5074_office,2025-01-04 19:52:48,26.49,46.63
H5074_office,2025-01-04 19:53:04,26.46,46.76
H5074_office,2025-01-04 19:53:20,26.47,46.65
H5074_office,2025-01-04 19:53:38,26.48,46.69
H5074_office,2025-01-04 19:53:54,26.52,46.61
H5074_office,2025-01-04 19:54:10,26.53,46.71
H5074_office,2025-01-04 19:54:26,26.52,46.77
H5074_office,2025-01-04 19:54:42,26.51,46.74
H5074_office,2025-01-04 19:54:58,26.5,46.65
H5074_office,2025-01-04 19:55:15,26.5,46.8
H5074_office,2025-01-04 19:55:33,26.48,46.75
H5074_office,2025-01-04 19:55:49,26.49,46.87
H5074_office,2025-01-04 19:56:07,26.48,46.87
H5074_office,2025-01-04 19:56:25,26.49,46.84
H5074_office,2025-01-04 19:56:43,26.47,46.89
H5074_office,2025-01-04 19:56:59,26.46,46.86
H5074_office,2025-01-04 19:57:17,26.48,46.87
H5074_office,2025-01-04 19:57:33,26.47,46.91
H5074_office,2025-01-04 19:57:49,26.47,46.95
H5074_office,2025-01-04 19:58:05,26.47,46.94
H5074_office,2025-01-04 19:58:21,26.48,46.86
H5074_office,2025-01-04 19:58:37,26.45,46.96
